id,City,State,District,Density,Latitude,Longitude,Rating,Number of Reviews
Hospital #921,Kollam,Kerala,Kollam,1056,8.887123493,76.59795515,3.4,189
Hospital #922,Kottayam,Kerala,Kottayam,896,9.649847192,76.59588434,4.1,556
Hospital #923,Kottayam,Kerala,Kottayam,896,9.660247009,76.53406248,4.2,1120
Hospital #924,Kozhikode,Kerala,Kozhikode,1318,11.28865404,75.87298359,4.3,537
Hospital #925,Kozhikode,Kerala,Kozhikode,1318,10.98196838,76.21946125,4.3,2914
Hospital #926,Kozhikode,Kerala,Kozhikode,1318,11.00032301,76.21966073,4.1,229
Hospital #927,Mallapuram,Kerala,Malappuram,1058,10.9525742,76.19874761,4,1154
Hospital #928,Manjeri,Kerala,Malappuram,1058,10.86657092,76.8819643,3.1,366
Hospital #929,Palakkad,Kerala,Palakkad,627,10.78862933,76.84297136,4.4,217
Hospital #930,"Thiruvananthap
Uram",Kerala,Thiruvananthapuram,1509,8.490507809,76.91981487,4.1,1787
Hospital #931,Thrissur,Kerala,Thrissur,1026,10.20806015,76.23783213,4.3,464
Hospital #932,Trichur,Kerala,Thrissur,1026,10.55948507,76.2260307,4.5,3573
Hospital #933,Trichur,Kerala,Thrissur,1026,10.5076447,76.26726551,4.4,377
Hospital #934,Trichur,Kerala,Thrissur,1026,10.27826904,76.19476744,4.8,2381
Hospital #935,Trivandrum,Kerala,Thiruvananthapuram,1509,8.523066791,76.9094257,4.4,4415
Hospital #936,Trivandrum,Kerala,Thiruvananthapuram,1509,8.498742415,76.94120375,4.4,154
Hospital #937,Wayanand,Kerala,Wayanad,383,11.6301875,76.0863679,3.6,87
Hospital #938,Bhopal,Madhya Pradesh,Bhopal,854,23.22709847,77.42617527,4.8,11854
Hospital #939,Bhopal,Madhya Pradesh,Bhopal,854,23.20941717,77.42105583,3.9,1836
Hospital #940,Bhopal,Madhya Pradesh,Bhopal,854,23.19573406,77.50956077,3.6,47
Hospital #941,Bhopal,Madhya Pradesh,Bhopal,854,23.17576813,77.39945862,4.8,741
Hospital #942,Bhopal,Madhya Pradesh,Bhopal,854,22.98264731,77.57247436,3.7,20
Hospital #943,Bhopal,Madhya Pradesh,Bhopal,854,23.24411073,77.4939404,3.9,173
Hospital #944,Bhopal,Madhya Pradesh,Bhopal,854,23.18438881,77.47351547,4.4,812
Hospital #945,Gwalior,Madhya Pradesh,Gwalior,445,26.21800923,78.16769138,4.7,6457
Hospital #946,Gwalior,Madhya Pradesh,Gwalior,445,26.21360907,78.23355349,3.6,758
Hospital #947,Gwalior,Madhya Pradesh,Gwalior,445,23.02934707,75.91971318,3.3,6
Hospital #948,Indore,Madhya Pradesh,Indore,839,22.76065848,75.88025893,4.7,3467
Hospital #949,Indore,Madhya Pradesh,Indore,839,22.79616583,75.90893679,3.1,1367
Hospital #950,Indore,Madhya Pradesh,Indore,839,22.76769891,76.01340596,2.5,155
Hospital #951,Indore,Madhya Pradesh,Indore,839,22.80598991,75.85203655,4.5,18
Hospital #952,Indore,Madhya Pradesh,Indore,839,22.69300371,75.88139111,4.1,333
Hospital #953,Indore,Madhya Pradesh,Indore,839,22.69770793,75.87171387,4.3,1877
Hospital #954,Indore,Madhya Pradesh,Indore,839,22.74063938,75.88015084,4.4,4684
Hospital #955,Indore,Madhya Pradesh,Indore,839,22.81205884,75.78063418,3.2,118
Hospital #956,Indore,Madhya Pradesh,Indore,839,22.7305754,75.87843306,4,586
Hospital #957,Indore,Madhya Pradesh,Indore,839,22.7291308,75.88214354,3.1,204
Hospital #958,Indore,Madhya Pradesh,Indore,839,22.73325514,75.87494146,4.1,185
Hospital #959,Indore,Madhya Pradesh,Indore,839,22.69479659,75.80739838,3.6,425
Hospital #960,Indore,Madhya Pradesh,Indore,839,22.76018554,75.91212718,4.4,856
Hospital #961,Indore,Madhya Pradesh,Indore,839,22.70384254,75.84900436,3,183
Hospital #962,Indore,Madhya Pradesh,Indore,839,22.69523174,75.87248695,4.6,657
Hospital #963,Indore,Madhya Pradesh,Indore,839,22.762157,75.8177858,4.1,164
Hospital #964,Indore,Madhya Pradesh,Indore,839,22.72343756,75.8804552,4.5,339
Hospital #965,Indore,Madhya Pradesh,Indore,839,22.73185768,75.84073717,4.6,543
Hospital #966,Indore,Madhya Pradesh,Indore,839,22.72993442,75.87361157,4.7,11456
Hospital #967,Indore,Madhya Pradesh,Indore,839,22.74652556,75.88056906,4.2,332
Hospital #968,Indore,Madhya Pradesh,Indore,839,22.67091516,75.70231092,3,77
Hospital #969,Indore,Madhya Pradesh,Indore,839,22.74091982,75.89069151,4.6,1599
Hospital #970,Jabalpur,Madhya Pradesh,Jabalpur,472,23.20544366,79.90623684,2.8,15
Hospital #971,Jabalpur,Madhya Pradesh,Jabalpur,472,23.18206757,79.91960614,4,405
Hospital #972,Mandsaur,Madhya Pradesh,Mandsaur,242,24.07007741,75.07033987,4.5,38
Hospital #973,Shahdol,Madhya Pradesh,Shahdol,172,24.04015414,75.06219746,4.6,130
Hospital #974,Ujjain,Madhya Pradesh,Ujjain,356,24.06810277,75.07458158,4.6,35
Hospital #975,Ujjain,Madhya Pradesh,Ujjain,356,23.1760625,75.7896179,3.9,38
Hospital #976,Ahmednagar,Maharashtra,Ahmednagar,266,19.07869461,74.6797511,2.9,181
Hospital #977,Ahmednagar,Maharashtra,Ahmednagar,266,19.09007254,74.7438991,4,70
Hospital #978,Aurangabad,Maharashtra,Aurangabad,365,19.86770671,75.34775135,3.9,111
Hospital #978,Aurangabad,Maharashtra,Aurangabad,760,19.86770671,75.34775135,3.9,111
Hospital #979,Aurangabad,Maharashtra,Aurangabad,365,19.88274187,75.32965241,3.8,277
Hospital #979,Aurangabad,Maharashtra,Aurangabad,760,19.88274187,75.32965241,3.8,277
Hospital #980,Aurangabad,Maharashtra,Aurangabad,365,19.88629127,75.34276065,4.3,118
Hospital #980,Aurangabad,Maharashtra,Aurangabad,760,19.88629127,75.34276065,4.3,118
Hospital #981,Baramati,Maharashtra,Pune,603,20.88296599,74.75947172,4,262
Hospital #982,Dhule,Maharashtra,Dhule,285,20.89000957,74.75972812,4.9,3
Hospital #983,Jalgaon,Maharashtra,Jalgaon,359,21.00486854,75.55123304,4.1,229
Hospital #984,Jalgaon,Maharashtra,Jalgaon,359,20.98778474,75.56260895,3.6,46
Hospital #985,Jalna,Maharashtra,Jalna,255,19.86232161,75.86364756,4.1,88
Hospital #986,Jalna,Maharashtra,Jalna,255,19.84476773,75.87005865,4.8,120
Hospital #987,Kalyan,Maharashtra,Thane,1915,19.18948125,73.20755151,4.1,229
Hospital #988,Kalyan,Maharashtra,Thane,1915,19.24067128,73.1438286,4,222
Hospital #989,Kalyan,Maharashtra,Thane,1915,19.0351435,73.14748168,3.2,73
Hospital #990,Kalyan,Maharashtra,Thane,1915,19.23439665,73.21336026,4.1,229
Hospital #991,Kalyan,Maharashtra,Thane,1915,19.27364864,73.15338375,3,1
Hospital #992,Kalyan,Maharashtra,Thane,1915,19.29840458,73.33632206,3.2,51
Hospital #993,Kalyan,Maharashtra,Thane,1915,19.25706371,73.09165056,4.1,183
Hospital #994,Kalyan,Maharashtra,Thane,1915,19.07890166,73.27480821,3.5,40
Hospital #995,Kalyan,Maharashtra,Thane,1915,19.23843002,73.13310747,3.4,109
Hospital #996,Kalyan,Maharashtra,Thane,1915,19.21999605,73.142882,4.1,141
Hospital #997,Kalyan,Maharashtra,Thane,1915,19.244172,73.18056997,4.9,17
Hospital #998,Kalyan,Maharashtra,Thane,1915,18.85225102,73.20135262,3.4,18
Hospital #999,Kalyan,Maharashtra,Thane,1915,19.20793935,73.09054764,4.3,92
Hospital #1000,Kamothe,Maharashtra,Raigad,368,19.18519607,72.7829749,4.1,229
Hospital #1001,Kolhapur,Maharashtra,Kolhapur,504,19.16783755,72.85937518,4.1,229
Hospital #1002,Kolhapur,Maharashtra,Kolhapur,504,19.07715574,72.8129356,4,262
Hospital #1003,Mumbai,Maharashtra,Mumbai City,20036,19.1392229,72.83033882,3.5,2699
Hospital #1004,Mumbai,Maharashtra,Mumbai City,20036,18.96919958,72.80394249,4.1,115
Hospital #1005,Mumbai,Maharashtra,Mumbai City,20036,19.14735734,72.84592371,4.6,4506
Hospital #1006,Mumbai,Maharashtra,Mumbai City,20036,19.1122781,72.82970096,4.4,869
Hospital #1007,Mumbai,Maharashtra,Mumbai City,20036,19.42891248,72.53507939,3.1,29
Hospital #1008,Mumbai,Maharashtra,Mumbai City,20036,18.97003022,72.8600602,3.9,1087
Hospital #1009,Mumbai,Maharashtra,Mumbai City,20036,19.04482213,72.8372509,4.9,4775
Hospital #1010,Mumbai,Maharashtra,Mumbai City,20036,18.9258298,73.01286746,3.1,150
Hospital #1011,Mumbai,Maharashtra,Mumbai City,20036,19.20578007,72.88063113,4.3,1629
Hospital #1012,Mumbai,Maharashtra,Mumbai City,20036,19.15400767,72.91961387,4.7,6
Hospital #1013,Mumbai,Maharashtra,Mumbai City,20036,19.18097082,72.81819665,4.7,1071
Hospital #1014,Mumbai,Maharashtra,Mumbai City,20036,19.05357849,72.90799158,4.4,2405
Hospital #1015,Mumbai,Maharashtra,Mumbai City,20036,19.29260945,72.77030513,4.3,76
Hospital #1016,Mumbai,Maharashtra,Mumbai City,20036,19.40034343,73.01655087,3.6,58
Hospital #1017,Mumbai,Maharashtra,Mumbai City,20036,19.06690795,72.97379227,4.1,934
Hospital #1018,Mumbai,Maharashtra,Mumbai City,20036,19.0739994,72.966059,4.2,201
Hospital #1019,Mumbai,Maharashtra,Mumbai City,20036,19.0213351,72.96190765,4.1,1
Hospital #1020,Mumbai,Maharashtra,Mumbai City,20036,18.99386437,72.81419979,4.1,947
Hospital #1021,Mumbai,Maharashtra,Mumbai City,20036,19.16709725,72.81870406,4.5,566
Hospital #1022,Mumbai,Maharashtra,Mumbai City,20036,19.14375891,72.83812326,4.5,324
Hospital #1023,Mumbai,Maharashtra,Mumbai City,20036,19.34835946,72.82783776,4.6,35
Hospital #1024,Mumbai,Maharashtra,Mumbai City,20036,19.05184838,72.93083193,4.3,1552
Hospital #1025,Mumbai,Maharashtra,Mumbai City,20036,19.09594628,72.87357055,4.7,4199
Hospital #1026,Mumbai,Maharashtra,Mumbai City,20036,19.13201183,72.85410189,4.2,2266
Hospital #1027,Mumbai,Maharashtra,Mumbai City,20036,19.06758822,72.87975253,4.6,225
Hospital #1028,Mumbai,Maharashtra,Mumbai City,20036,19.14930725,72.94234492,4.8,2968
Hospital #1029,Mumbai,Maharashtra,Mumbai City,20036,19.27200174,72.86072948,3.7,426
Hospital #1030,Mumbai,Maharashtra,Mumbai City,20036,19.12594318,72.93476458,3.9,828
Hospital #1031,Mumbai,Maharashtra,Mumbai City,20036,19.20110574,72.87669037,4.7,258
Hospital #1032,Mumbai,Maharashtra,Mumbai City,20036,19.10012226,73.00813298,3.6,33
Hospital #1033,Mumbai,Maharashtra,Mumbai City,20036,19.23530446,72.99743506,3.9,739
Hospital #1034,Mumbai,Maharashtra,Mumbai City,20036,19.24751808,72.9356944,4.1,845
Hospital #1035,Mumbai,Maharashtra,Mumbai City,20036,19.17727928,72.92269008,4.6,8730
Hospital #1036,Mumbai,Maharashtra,Mumbai City,20036,19.229627,73.11341918,4.7,4879
Hospital #1037,Mumbai,Maharashtra,Mumbai City,20036,19.06005933,72.84782151,4.7,699
Hospital #1038,Mumbai,Maharashtra,Mumbai City,20036,19.11595863,72.67599754,4.5,21
Hospital #1039,Mumbai,Maharashtra,Mumbai City,20036,19.60729703,72.83799638,3.5,161
Hospital #1040,Mumbai,Maharashtra,Mumbai City,20036,19.13831219,72.73081777,4.3,111
Hospital #1041,Mumbai,Maharashtra,Mumbai City,20036,19.13037184,72.99875632,4,82
Hospital #1042,Mumbai,Maharashtra,Mumbai City,20036,19.2100886,72.97014514,4.6,124
Hospital #1043,Mumbai,Maharashtra,Mumbai City,20036,19.19116093,73.10091257,5,5
Hospital #1044,Mumbai,Maharashtra,Mumbai City,20036,19.21507539,72.98569982,4.1,845
Hospital #1045,Mumbai,Maharashtra,Mumbai City,20036,19.03126569,73.01963495,4.7,20442
Hospital #1046,Mumbai,Maharashtra,Mumbai City,20036,19.05270134,72.85590945,4.5,3103
Hospital #1047,Mumbai,Maharashtra,Mumbai City,20036,19.34450319,73.13859347,3,74
Hospital #1048,Mumbai,Maharashtra,Mumbai City,20036,19.26005687,72.79243694,3.5,370
Hospital #1049,Mumbai,Maharashtra,Mumbai City,20036,19.20309316,72.85872582,4.6,4063
Hospital #1050,Mumbai,Maharashtra,Mumbai City,20036,19.20009901,72.81765179,3.8,520
Hospital #1051,Mumbai,Maharashtra,Mumbai City,20036,19.15995595,72.92127338,4.4,127
Hospital #1052,Mumbai,Maharashtra,Mumbai City,20036,19.17332388,72.80198919,4.1,1230
Hospital #1053,Mumbai,Maharashtra,Mumbai City,20036,19.21193154,72.83668524,4.6,407
Hospital #1054,Mumbai,Maharashtra,Mumbai City,20036,19.12244839,72.86229759,4.8,2968
Hospital #1055,Mumbai,Maharashtra,Mumbai City,20036,19.12398343,72.83895502,4.1,125
Hospital #1056,Mumbai,Maharashtra,Mumbai City,20036,19.21493992,72.90478062,4.6,1940
Hospital #1057,Mumbai,Maharashtra,Mumbai City,20036,18.96467245,72.81118427,4.7,4388
Hospital #1058,Mumbai,Maharashtra,Mumbai City,20036,19.16265444,72.94838753,4.5,106
Hospital #1059,Mumbai,Maharashtra,Mumbai City,20036,19.14858793,72.76727159,2.5,60
Hospital #1060,Mumbai,Maharashtra,Mumbai City,20036,19.11292635,72.87606224,3.8,258
Hospital #1061,Mumbai,Maharashtra,Mumbai City,20036,19.18006411,72.90975789,4.3,142
Hospital #1062,Mumbai,Maharashtra,Mumbai City,20036,19.14631202,72.84786756,4.6,4506
Hospital #1063,Mumbai,Maharashtra,Mumbai City,20036,19.25968517,72.93143098,3.8,105
Hospital #1064,Mumbai,Maharashtra,Mumbai City,20036,19.02288526,72.81208637,4.3,353
Hospital #1065,Mumbai,Maharashtra,Mumbai City,20036,19.04287033,72.80725327,4.1,386
Hospital #1066,Mumbai,Maharashtra,Mumbai City,20036,18.9684046,72.83216589,4.1,947
Hospital #1067,Mumbai,Maharashtra,Mumbai City,20036,19.1539788,72.86749374,4.7,35
Hospital #1068,Mumbai,Maharashtra,Mumbai City,20036,19.15997942,72.82746945,3.9,318
Hospital #1069,Mumbai,Maharashtra,Mumbai City,20036,19.26296305,72.96939606,4.5,110
Hospital #1070,Mumbai,Maharashtra,Mumbai City,20036,19.11121811,72.944894,4.4,322
Hospital #1071,Mumbai,Maharashtra,Mumbai City,20036,18.98714359,72.86721541,3.3,192
Hospital #1072,Mumbai,Maharashtra,Mumbai City,20036,18.92507323,72.58870903,4,4
Hospital #1073,Mumbai,Maharashtra,Mumbai City,20036,19.09514559,72.9059672,4.4,1087
Hospital #1074,Mumbai,Maharashtra,Mumbai City,20036,19.11289893,72.92861425,3.5,315
Hospital #1075,Mumbai,Maharashtra,Mumbai City,20036,18.99836774,72.81744241,4.8,11027
Hospital #1076,Mumbai,Maharashtra,Mumbai City,20036,19.07025962,72.87445418,4,872
Hospital #1077,Mumbai,Maharashtra,Mumbai City,20036,19.08284522,72.89683512,4.1,454
Hospital #1078,Mumbai,Maharashtra,Mumbai City,20036,19.20999071,72.81267616,4.6,102
Hospital #1079,Mumbai,Maharashtra,Mumbai City,20036,19.17860954,72.82264105,4.1,793
Hospital #1080,Mumbai,Maharashtra,Mumbai City,20036,19.18534214,72.78594954,4.5,566
Hospital #1081,Mumbai,Maharashtra,Mumbai City,20036,19.22532957,72.89082535,4.6,146
Hospital #1082,Mumbai,Maharashtra,Mumbai City,20036,19.09768844,72.81181758,4.2,74
Hospital #1083,Mumbai,Maharashtra,Mumbai City,20036,18.97785513,72.83521062,3.9,584
Hospital #1084,Mumbai,Maharashtra,Mumbai City,20036,19.18347474,72.78001773,3.6,37
Hospital #1085,Mumbai,Maharashtra,Mumbai City,20036,19.27340591,72.82338834,4.2,39
Hospital #1086,Mumbai,Maharashtra,Mumbai City,20036,19.0019567,72.99877212,3.6,26
Hospital #1087,Mumbai,Maharashtra,Mumbai City,20036,19.09463249,72.87939781,4.3,640
Hospital #1088,Mumbai,Maharashtra,Mumbai City,20036,19.08431775,72.53256731,2.7,25
Hospital #1089,Mumbai,Maharashtra,Mumbai City,20036,19.1189471,72.92054765,4.4,460
Hospital #1090,Mumbai,Maharashtra,Mumbai City,20036,19.07570436,72.793126,3.8,154
Hospital #1091,Mumbai,Maharashtra,Mumbai City,20036,19.16000112,72.84098245,3.9,206
Hospital #1092,Mumbai,Maharashtra,Mumbai City,20036,19.25635969,72.96038427,3.8,297
Hospital #1093,Mumbai,Maharashtra,Mumbai City,20036,19.24611318,72.86842921,3.1,92
Hospital #1094,Mumbai,Maharashtra,Mumbai City,20036,19.09774716,72.86966328,4.1,344
Hospital #1095,Mumbai,Maharashtra,Mumbai City,20036,19.37526318,72.63530943,1.8,6
Hospital #1096,Mumbai,Maharashtra,Mumbai City,20036,19.18519303,72.8411168,4.3,472
Hospital #1097,Mumbai,Maharashtra,Mumbai City,20036,19.40856856,72.80572797,4.6,394
Hospital #1098,Mumbai,Maharashtra,Mumbai City,20036,18.95239482,72.81104249,4.8,9467
Hospital #1099,Mumbai,Maharashtra,Mumbai City,20036,19.08839488,73.00078965,3.5,49
Hospital #1100,Mumbai,Maharashtra,Mumbai City,20036,18.97950216,72.82030737,4.9,12884
Hospital #1101,Mumbai,Maharashtra,Mumbai City,20036,19.21162485,72.80103803,4.5,170
Hospital #1102,Mumbai,Maharashtra,Mumbai City,20036,19.20172349,72.82766161,4.1,391
Hospital #1103,Mumbai,Maharashtra,Mumbai City,20036,19.13333817,72.91440904,4.6,30
Hospital #1104,Mumbai,Maharashtra,Mumbai City,20036,19.09848406,72.95362979,3.5,35
Hospital #1105,Mumbai,Maharashtra,Mumbai City,20036,19.18552937,72.84095089,4.8,567
Hospital #1106,Mumbai,Maharashtra,Mumbai City,20036,18.95364144,72.82688273,4.6,5885
Hospital #1107,Mumbai,Maharashtra,Mumbai City,20036,19.11069893,72.98247741,4.6,241
Hospital #1108,Mumbai,Maharashtra,Mumbai City,20036,19.09948327,72.88899305,4.8,7687
Hospital #1109,Mumbai,Maharashtra,Mumbai City,20036,19.15933354,72.86017835,4.1,793
Hospital #1110,Mumbai,Maharashtra,Mumbai City,20036,19.07881263,73.02658548,3.8,34
Hospital #1111,Mumbai,Maharashtra,Mumbai City,20036,19.09928663,72.85376258,4.7,589
Hospital #1112,Mumbai,Maharashtra,Mumbai City,20036,19.06944877,72.72285766,4,2
Hospital #1113,Mumbai,Maharashtra,Mumbai City,20036,19.04109399,72.85050196,4.1,229
Hospital #1114,Mumbai,Maharashtra,Mumbai City,20036,19.08468147,72.80640224,4.4,447
Hospital #1115,Mumbai,Maharashtra,Mumbai City,20036,19.47449938,72.86651918,4.5,11
Hospital #1116,Mumbai,Maharashtra,Mumbai City,20036,19.23834219,72.89775036,4.4,590
Hospital #1117,Mumbai,Maharashtra,Mumbai City,20036,19.03776738,73.15909949,3.7,50
Hospital #1118,Mumbai,Maharashtra,Mumbai City,20036,19.22115935,72.93406566,4.3,78
Hospital #1119,Mumbai,Maharashtra,Mumbai City,20036,19.1664613,72.97586715,3.8,54
Hospital #1120,Mumbai,Maharashtra,Mumbai City,20036,18.92079187,73.02236955,4,191
Hospital #1121,Mumbai,Maharashtra,Mumbai City,20036,19.13823394,73.00996532,3.6,88
Hospital #1122,Mumbai,Maharashtra,Mumbai City,20036,18.78984498,72.70067422,3.1,62
Hospital #1123,Mumbai,Maharashtra,Mumbai City,20036,19.18941762,72.84897434,4.5,519
Hospital #1124,Mumbai,Maharashtra,Mumbai City,20036,19.40267016,72.68105891,4,32
Hospital #1125,Mumbai,Maharashtra,Mumbai City,20036,19.03334062,72.79087728,4.5,466
Hospital #1126,Mumbai,Maharashtra,Mumbai City,20036,19.24827847,72.8922426,4.3,1712
Hospital #1127,Mumbai,Maharashtra,Mumbai City,20036,19.17705861,72.93829449,4.2,108
Hospital #1128,Mumbai,Maharashtra,Mumbai City,20036,19.08194758,72.77890351,4.4,294
Hospital #1129,Mumbai,Maharashtra,Mumbai City,20036,19.19576975,72.99858302,3.6,139
Hospital #1130,Mumbai,Maharashtra,Mumbai City,20036,19.2156466,72.89979482,4.4,276
Hospital #1131,Mumbai,Maharashtra,Mumbai City,20036,19.11082582,72.98423955,3.7,32
Hospital #1132,Mumbai,Maharashtra,Mumbai City,20036,19.11407415,72.9189881,4.1,229
Hospital #1133,Mumbai,Maharashtra,Mumbai City,20036,19.06180049,72.8631297,3.7,207
Hospital #1134,Mumbai,Maharashtra,Mumbai City,20036,19.07383265,72.85106239,4.6,239
Hospital #1135,Mumbai,Maharashtra,Mumbai City,20036,19.0935914,72.72040622,4.5,16
Hospital #1136,Mumbai,Maharashtra,Mumbai City,20036,19.16376965,73.01672872,4.4,118
Hospital #1137,Mumbai,Maharashtra,Mumbai City,20036,19.35888038,72.89185448,3.2,120
Hospital #1138,Mumbai,Maharashtra,Mumbai City,20036,19.02211022,72.7832783,3.8,33
Hospital #1139,Mumbai,Maharashtra,Mumbai City,20036,19.17317061,72.85151506,4.6,255
Hospital #1140,Mumbai,Maharashtra,Mumbai City,20036,19.22613245,72.91582017,4.5,176
Hospital #1141,Mumbai,Maharashtra,Mumbai City,20036,19.31226261,72.86311911,4.5,81
Hospital #1142,Mumbai,Maharashtra,Mumbai City,20036,19.17336101,72.91899174,4.2,74
Hospital #1143,Nagpur,Maharashtra,Nagpur,470,21.19004429,79.07043387,4.1,229
Hospital #1144,Nagpur,Maharashtra,Nagpur,470,21.17493396,79.08997705,4.1,2055
Hospital #1145,Nagpur,Maharashtra,Nagpur,470,21.15747281,79.12022436,4.6,4196
Hospital #1146,Nagpur,Maharashtra,Nagpur,470,21.04901746,79.00651124,4.1,1
Hospital #1147,Nagpur,Maharashtra,Nagpur,470,21.21689571,79.10300839,2.9,54
Hospital #1148,Nagpur,Maharashtra,Nagpur,470,21.11226148,79.0266586,4.3,322
Hospital #1149,Nagpur,Maharashtra,Nagpur,470,21.20802005,79.11661817,1.5,2
Hospital #1150,Nagpur,Maharashtra,Nagpur,470,21.13701645,79.07238148,4.1,229
Hospital #1151,Nagpur,Maharashtra,Nagpur,470,21.14782575,79.10347715,3.6,146
Hospital #1152,Nagpur,Maharashtra,Nagpur,470,21.00909059,79.20809255,3.5,27
Hospital #1153,Nagpur,Maharashtra,Nagpur,470,21.11499699,79.10928522,4.1,229
Hospital #1154,Nagpur,Maharashtra,Nagpur,470,21.19359682,79.10832383,3.3,19
Hospital #1155,Nasik,Maharashtra,Nashik,393,19.9940282,73.83387151,4.2,263
Hospital #1156,Nasik,Maharashtra,Nashik,393,20.00068268,73.79473183,4.1,229
Hospital #1157,Nasik,Maharashtra,Nashik,393,19.92791044,73.76974587,5,20
Hospital #1158,Nasik,Maharashtra,Nashik,393,19.9057393,73.82499819,4.5,256
Hospital #1159,Navi Mumbai,Maharashtra,Thane,1915,19.02139968,72.96625819,4.1,368
Hospital #1160,Navi Mumbai,Maharashtra,Thane,1915,19.08084916,73.20315266,3.5,26
Hospital #1161,Navi Mumbai,Maharashtra,Thane,1915,19.05049961,73.06237906,4.7,456
Hospital #1162,Navi Mumbai,Maharashtra,Thane,1915,19.1074538,73.01816618,3.7,950
Hospital #1163,Navi Mumbai,Maharashtra,Thane,1915,19.06569099,73.16777939,3.5,125
Hospital #1164,Navi Mumbai,Maharashtra,Thane,1915,19.08150385,72.99064616,2.9,25
Hospital #1165,Navi Mumbai,Maharashtra,Thane,1915,19.00001087,73.11541362,4.1,229
Hospital #1166,Navi Mumbai,Maharashtra,Thane,1915,19.01129788,73.11090987,3.4,516
Hospital #1167,Navi Mumbai,Maharashtra,Thane,1915,18.99074136,73.05837983,4.2,708
Hospital #1168,Navi Mumbai,Maharashtra,Thane,1915,19.0269221,73.15370559,3.4,73
Hospital #1169,Navi Mumbai,Maharashtra,Thane,1915,19.23643218,73.24761495,3.8,56
Hospital #1170,Navi Mumbai,Maharashtra,Thane,1915,19.02880451,73.01402163,4.6,34
Hospital #1171,Navi Mumbai,Maharashtra,Thane,1915,19.15559191,73.12053355,3.1,268
Hospital #1172,Navi Mumbai,Maharashtra,Thane,1915,19.31623765,73.13017851,3,145
Hospital #1173,Navi Mumbai,Maharashtra,Thane,1915,19.01743747,73.08773887,4.7,1062
Hospital #1174,Navi Mumbai,Maharashtra,Thane,1915,19.22340605,73.16196053,4.2,201
Hospital #1175,Navi Mumbai,Maharashtra,Thane,1915,19.18518685,73.30906288,3.4,51
Hospital #1176,Navi Mumbai,Maharashtra,Thane,1915,19.02518893,72.98008044,4.3,826
